@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"@patricionavia en el sector de recoleta muchas casas en el suelo y choques de  autos  en  recoleta  altura del 3.000 casi llegar a dorsal tract sector building house home Structure residential_building earth soil Granular_material reflex shock motor_vehicle automobile dimension height distance length measurement arrive reach come_to rapid_transit Dorsal_metro_station railway_station metro_station Metro_de_Santiago","8","1","0","137","25","0","1"
"rt @tvn24h: contacto desde la onemi: muertos tras terremoto serían alrededor de 300. interaction contact authority National_Office_of_Emergency_of_the_Interior_Ministry dead human_body buttocks body_part anatomy mammal primate vertebrate man Scientific_terminology 2 System body geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography comprise about","6","0","0","85","14","0","1"
"familia  teresita opazo cortes que se comunique con stgo - direcc. gomez carreño 5215 pasado puente perales (panaderia perales) social_group family clan person people denture bridge filling fruit_tree pear first_description_(of_a_taxon) taxon fruit pome native skilled_worker baker profession home_appliance fruit_tree pear first_description_(of_a_taxon) taxon fruit pome native","6","3","2","128","19","0","1"
"@humonegro lider cordillera tb recibe donaciones con voluntarios del hogar de cristo activity leadership terminology formation mountain_range landform acquire receive gift donation association Volunteering philosophy house home abode housing settlement place philanthropic_foundation Hogar_de_Cristo prophet Christ Son Jew human deity pericope title rendering figure_(wood)","4","3","0","84","12","0","1"
"informacion de lota por favor  que alguien diga como esta la ciudad y su gente #fuerzachile #terremotochile #terremotoconcepcion  #24h knowledge information concept identifier sequence favor good_turn utter say municipality town group people social_group","11","1","1","134","19","4","1"
"rt @tvn24h: curanipe: en iglesia están los cuerpos de las víctimas fatales #curanipe house_of_God church building Structure Place_of_worship natural_object body object unfortunate victim fatal","6","1","0","86","15","1","1"
"busco a la familia flores sepulveda de chiguayante por favor si alguien sabe por favor contacteme search social_group family clan person people flowering_plant flower shoot benignity favor know","5","2","1","97","16","0","1"
"19:01 aeropuerto pone en marcha plan de emergencia tras terremoto airfield aerodrome location place create establish genre march musical_work idea plan process_(computing) diagram special_field Emergency_management crisis emergency geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","5","1","0","65","11","0","1"
"compilado con informacion de que como y donde ayudar!!! rt http://twurl.nl/ba7vha #terremotochile make compile knowledge information concept identifier sequence support aid","5","1","1","97","15","1","1"
"#terremotochile para donar sangre en región metropolitan transfer give donor blood_donor blood body_fluid blood location part","3","2","0","57","8","1","1"
"@matiasdelrio necesitamos info sobre christer wiberg (sueco) y carolina gacitua (chilena) acampaban en el sector de curanipe demand want organization Info_(band) band language Swedish Norse Indo-Hittite language South_American Chilean live camp body occupational_group settlement Curanipe town","5","2","0","124","17","0","1"
"rt @fernandopaulsen: camiones de el mercurio despacharon diario a conce: piden q olviden los diarios y envíen agu motor_vehicle truck metal mercury chemical_element atomic_number send dispatch newspaper daily communicate request forget daily transfer mail","6","5","0","114","19","0","1"
"olas gigantes destruyeron poblados del sur de chile tras el terremoto - noticias de chile http://bit.ly/bcouvi motion wave wave album Música,_gramática,_gimnasia elephantine destroy Valencia Pobles_del_Sud_(València) region Zona_Sur South_American_country Chile nation country geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography info word South_American_country Chile nation country","6","1","0","110","18","0","1"
"@fabriziocopano necesito ubicar a personas en #cauquenes  iris diaz y a leonel villegas favor rt demand want being person causal_agency subjectivism subject commune_of_Chile Cauquenes provincial_capital iridaceous_plant iris first_description_(of_a_taxon) taxon genus benignity favor","6","3","0","96","15","1","1"
"rt @tele13online: http://twitpic.com/164syp - se busca a familia peralta oxa. rogamos a quien tenga o sepa algo de ellos porfavor comuni ... want seek social_group family clan person people request beg hold know","7","3","4","140","23","0","1"
"04-#terremotochile #chile #ayudachile noche de toque de queda en chile tras el terremoto http://bit.ly/aeerog capsicum cayenne_pepper spice taxon fruit Common_name vine period night contact touch decree curfew rapper capsicum cayenne_pepper spice taxon fruit Common_name vine geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","8","0","0","109","18","2","1"
"#rptw necesito saber de lebu porfavorrrrrrr nadie habla de lebuuuuuu!!!!!!!!!....mi tia patricia aguilar alvarez no sabemos nada... demand want know communicate speak Municipalities_of_Spain Aguilar_del_Río_Alhama village know","6","5","2","131","18","1","1"
"buenos días estimados. chilectra reposiciona el 89% del suministro de energía en rm http://tinyurl.com/yaspozj good greeting good_morning farewell unit_of_time day International_System_of_Units indefinite_quantity supply physical_phenomenon energy entity extensive_physical_property scalar quantity measure tomography magnetic_resonance_imaging Medical_imaging","5","1","1","112","19","0","1"
"rt @mgsubercaseaux: rt @cruzjarvis: @mgsubercaseaux a todos! en la udd san carlos necesitamos camiÓn para llevar las donaciones. quiÉn s ... person saint deity necessitate motor_vehicle truck displace carry gift donation","10","2","2","142","22","0","1"
"@cnn_chile necesitamos saber de magali quiroga y danilo ortiz que estaban en cauquenes o pelluhue. gracias demand want know posture gracefulness","5","3","0","106","16","0","1"
"convocamos a todos los universitarios evangelicos a colaborar con la recoleccion de viveres para los damnificados del sur de chile #chile collect marshal scholarly work collaborate solid food object body region Zona_Sur capsicum cayenne_pepper spice taxon fruit Common_name vine capsicum cayenne_pepper spice taxon fruit Common_name vine","7","2","0","137","21","1","1"
"rt @tvn24h: estados unidos asegura que #terremotochile generó tsunami en el pacífico. llegaría a hawaii a las 17.00 horas chile. #24h republic United_States North_American_country nation country permanent_member_of_the_United_Nations_Security_Council constitutional_republic united verify ascertain create generate disaster tsunami wave natural_disaster peaceable succeed reach time standard_time South_American_country Chile nation country","8","4","1","136","24","2","1"
"rancagua con destrucción en sus construcciones antiguas en el centro (#moteconhuesillo live at http://ustre.am/cug7) conclusion destruction creating_from_raw_materials construction event_(probability_theory) group_event ancient point midpoint Point_(geometry)","7","1","0","117","18","0","1"
"el terremoto de chile se ha sentido primero en twitter y en la red http://www.20minutos.es/noticia/639530 #terremotochile #chile geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography capsicum cayenne_pepper spice taxon fruit Common_name vine exist perceive feel first microblogging Twitter Social_networking_service scheme network capsicum cayenne_pepper spice taxon fruit Common_name vine","7","2","1","128","22","2","1"
"en la villa alameda no hubo problemas con las construcciones solo corte de lu municipality town City settlement exist difficulty problem entity obstacle Challenge_(TV_channel) creating_from_raw_materials construction event_(probability_theory) group_event just regime court social_group comune Lu,_Piedmont","4","0","0","77","14","0","1"
"puerto monttinos! mañana organizar ayuda en http://www.elrepuertero.cl/admin/render/noticia/21209 ship harbor port tanker tomorrow pioneer organize support aid","2","1","0","98","15","0","1"
"rt @vlanoticia ahora damnificados en #curico salen a las calles y encienden fogatas para quebrar la oscuridad y el silencio #terremotochile now thoroughfare street architectural_structure state_highway lighten illuminate break dash illumination dark sound_property silence acoustic_wave language","7","3","0","139","21","2","1"
