@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"arrestare i criminali e costringerli al lavoro forzato in un&#39;area disastrosa, messaggio per il nuovo governo","6","2","0","112","18","0","0"
"rt @don_juanelo: flaites of shit. anche i coni sono stati rubati. http://is.gd/9s2gu","4","2","0","84","15","0","0"
"rt @redeschile: ogni giorno e ogni studente","2","0","1","43","7","0","0"
"Finì il fine settimana del terrore ... ora preoccuparsi di avere un argento pa per continuare a studiare ... cueck!","4","4","0","116","18","0","0"
"una persona muore per un proiettile","2","1","0","35","6","0","0"
"@vhquezada ha notizie della famiglia sicura nella villa pinare","3","2","0","62","9","0","0"
"Come possono esserci persone che surfano in #hawaii !!!!!! sera entrete a vederli tra le onde hahahaha","6","3","1","102","16","1","0"
"Andiamo Cile, anticiperemo questa catastrofe","2","2","0","44","5","0","0"
"la vittoria 103.9 è uno dei media più partecipativi e interattivi e fornisce búen","2","2","0","84","15","0","0"
"@mellamocarla xddd bene! Oggi ho avuto re capelli leo! xd Mi lavo i capelli e non lo asciugo. Ho avuto molti ricci = 3 =","5","6","2","120","23","0","0"
"rt @foxtroy: chao con arjona cosa pensa l&#39;weon? inseriamo un cd con le canzoni basse dei brani e lo facciamo cantare lo stesso #Vina2010","5","5","3","140","26","1","0"
"@rominalms_ Non potrei romi ma domani sono","2","2","0","42","7","0","0"
"rt @ csierralta: persone che viaggiano verso sud e sii generoso per offrire viaggi","3","4","2","82","13","0","0"
"Qualcuno sa se gli sportelli automatici funzionano in #valdivia","2","3","1","63","9","1","0"
"Vado a prendere le mie pillole","1","2","0","30","6","0","0"
"http://twitpic.com/1655am - amore (@eveecyrus) e odio insieme","2","2","0","61","9","0","0"
"proprio nel periodo in cui stavano seguendo il programma sul risveglio dell&#39;anello di fuoco","4","1","1","95","16","0","0"
"nelle notizie parlano di tutti i posti meno della vite","4","2","0","54","10","0","0"
"Non mi ero reso conto di quanto fosse terribile l&#39;haituita","1","2","2","62","12","0","0"
"mimi dall&#39;Ecuador a tutti i cileni. forza e cosa hanno bisogno di dire! #terremotochile htt .. http://bit.ly/bckolo @conz @remolesto","8","3","1","136","23","1","0"
"Perché non c&#39;è stato un allarme tsunami? perché è negu00f","1","3","0","65","10","0","0"
"in antofagasta abbiamo bisogno di un contatto radiale con le aree colpite","4","1","0","73","12","0","0"
"@tvn_mauricio Vengo da Antofagasta e sono stato a Iloca e dua giorni prima del terremoto","6","1","0","88","15","0","0"
"@buenosdiatodos ha informazioni di chiguayante","2","1","0","46","5","0","0"
"... i miei pensieri e le mie energie oggi con tutte le #chile persone !!! ottimi amici ci sono! #fuerzachile","5","2","1","108","18","2","0"
"pattuglia di sci riceve in s.sebastián el cano 955 dept 902. il conteggio","5","3","0","74","15","0","0"
"sono i @ 298","1","1","0","12","3","0","0"
"@fernandopaulsen rt @parachocolate: Alejandra Padilla è con le contrazioni e ha bisogno di aiuto! 099446993 è la sua cella #chiguayante","6","5","1","137","18","1","0"
"persone stupide che preferiscono rimuovere gli elettrodomestici prima del cibo pff","3","2","2","82","11","0","0"
"buon Nido Sto andando a casa","3","1","0","28","6","0","0"
"Non avevo mai sentito parlare di qualcosa di &quot;dantesco&quot;","0","2","2","65","11","0","0"
"ufffff pesantemente il terremoto: spero che tu stia bene :)","1","2","1","59","9","0","0"
"@cokecifuentes e fratello ... siamo pronti !! Insieme forza e coraggio perché devi dividere la schiena per il nostro Cile ... benedizioni!","6","2","0","139","19","0","0"
"@muchogustomega si prega di avvisare in arica alle 16 un porta a porta autorizzato dall&#39;università di tarapaca grazie alla forza","7","4","1","133","22","0","0"
"@eutrafico molto cola nel francisco de miranda verso il carlot","3","0","0","62","10","0","0"
"L&#39;ho rubato a @elena_victoria e ora lo passerò a te @merce_rojas ti piacerà http://www.youtube.com/watch?v=2_hxuhshhmy","2","4","3","124","22","0","0"
"@halconmatinal che non sta andando arjonaaaaaa di fa: (!!! un po &#39;di più! che canta pinguini nel letto :(! (??)","2","5","2","116","18","0","0"
"confermare che ci sono 161 argentini che sono tornati dal Cile: l&#39;ambasciatore argentino nel paese andin","4","4","2","108","18","0","0"
"per favore angelo della mia gaurda e della mia dolce compagnia non lasciare che lo tsunami arrivi fino alla costa di san francisco o avremo problemi: [","5","6","1","151","26","0","0"
"dopo il terremoto","1","0","0","17","3","0","0"
"corri dire che le repliche del terremoto potrebbero alcanal 2 mesi!","4","1","0","67","11","0","0"
"Oggi nella notte pioverà a Los Angeles.","3","1","0","40","7","0","0"
"non scrivere facendo xd asdkjaskldj: s","1","2","1","38","6","0","0"
"Ho dormito come 5 ore in questi 2 giorni e mi sto addormentando! Cercherò di dormire + oggi uu","2","4","1","95","18","0","0"
"@maur_tor dove starai in valpo?","2","1","0","31","5","0","0"
"asili nido e scuole materne hanno un nuovo piano di sicurezza completo: il manuale si propone di ... http://bit.ly/ddvuvd [ptomontt.cl]","7","2","1","135","23","0","0"
"@rancagua buongiorno !!! con molto incoraggiamento per aiutare in quello che posso oggi","2","2","2","87","12","0","0"
"@ alexiss7 non con Twitter va bene","1","2","0","34","6","0","0"
"il governo vuole coprire il sole con a","2","1","0","38","8","0","0"
"l&#39;unità di criteri tra bachelett e piñera di fronte al terremoto","4","0","0","70","14","0","0"
"@xafro, puoi darci un&#39;intervista? conferma: http://bit.ly/9c0seq","1","3","0","68","11","0","0"
"rt @conystipicic: rt @melinacisternas: importante: se sei tra vi e ix reg e hai wif","3","4","3","83","15","0","0"
"@huasonic mi congratulo con te","0","1","3","30","5","0","0"
"@parraseando @paulapinedamar che la frase non è mia è da @radbark per evitare i drammi che ho cancellato il tweet","4","6","1","115","18","0","0"
"sicuramente la fine del mondo! povero Cile","3","0","0","42","7","0","0"
"porfa vota per ariel brailovsky in fb e regalo sicuro (ritorna al voto dopo 24 ore e un altro regalo) http://bit.ly/turegalo","8","2","0","124","24","0","0"
"@ohyouresonaive grazie (: ne avevo davvero bisogno ^^","3","2","1","53","6","0","0"
"Le persone sono anche molto spaventate! : s force chile! #terremotochile (#moteconhuesillo live at http://ustre.am/cug7)","4","3","0","120","17","1","0"
"anche a scuola con il Cile verrò a credere che lo fanno solo per darmi fastidio","4","2","1","80","16","0","0"
"rt @copano: se ti dicono che stanno per tagliare l&#39;acqua per twitte","2","4","2","71","14","0","0"
"fa così tanto sonno ma non voglio perdere nulla (volto di Copucha) #terremotochile","2","4","1","83","13","1","0"
"@antonellarios Ciao, sai qualcosa della vicinanza a Temuco? trafampull","5","2","1","70","9","0","0"
"Ricordati di dormire con le porte aperte nelle tue case. se tremano rotolano accanto al loro letto e si accoccolano lì.","3","5","2","120","21","0","0"
"Çigual Non ci credo perché nelena non esiste.","1","2","1","47","8","0","0"
"alaaa ... anche per questo i cileni sono più preparati. non hanno bisogno di aiuto internazionale","3","3","1","98","15","0","0"
"Il dio del Cile, le benedizioni","3","0","0","31","6","0","0"
"Mi piacciono alcuni dei suoi classici","1","1","1","37","6","0","0"
"rt @jmbelmar: chile está complicado.es elmomentodeayudarsincondiciones. ci sarà tempo e tempo a parte. Coloro che hanno bisogno di non aspettare di più.","5","4","4","155","23","0","0"
"@ffrany aaay fran: | Non voglio ricordare la foto enerio: |","2","1","0","59","9","0","0"
"Ho sonno e domani arriveranno sul sito web alle 8 di sera per inserire windows d:","7","2","0","81","16","0","0"
"grazie a tutti voi che mi avete fatto ieri riguardo al #terremotochile","3","1","4","70","12","1","0"
"lasciando la camera di commercio e produzione di santiag","4","1","0","56","9","0","0"
"@is_pame è un modo efficace per aiutare. sive costruire una casa oggi? accendere un falò? vai nella zona della catastrofe? portarli fuori di lì?","6","5","1","147","23","0","0"
"@ carloszarate13 ya ud. Ti piace Ricardo Arjona? saluti dalla vigna.","3","2","2","68","10","0","0"
"@fco_ossandon e questa è una &quot;nuova&quot; costruzione","2","1","3","59","8","0","0"
"ricostruire per creare un peperoncino 2.0 #terremotochile","2","2","0","57","8","1","0"
"@itscaaaro mio fratello odia usa e critica obama (?) seriamente mi dice sempre che il pazzo non fa niente: |","3","3","2","108","18","0","0"
"@ carlaangola..y bottino in aggiunta ..! Se è in Cile ... Non voglio immaginare come sarebbe qui ...","3","4","0","101","14","0","0"
"@pequefran hai notizie di curanipe?","1","3","0","35","5","0","0"
"il diavolo sta ancora ballando nel Cile ... le repliche sono ancora terremoti ...","4","2","0","81","12","0","0"
"sopra salta anche :(","1","1","0","20","3","0","0"
"forza forte cara !!! ... e solidarietà! #terremotochile #chile","2","2","0","63","7","2","0"
"Come possiamo essere utili che sono lontani dalla catastrofe? d:","2","1","1","64","10","0","0"
"@mxperez @bianchileiton @dmatamala @soledadonetto @miguelpaz cacharon mentre ha abbassato il tono? e ora è come una ragazza ... yyy soyeera yyy fueraa","7","3","1","151","20","0","0"
"@barbilandi è preoccupato per un&#39;amica di cui non sa nulla.","1","2","2","64","11","0","0"
"rt @fanjonasyare: hahaha il volto uscito di nick http://twitpic.com/k45h7 omg !! cosa stavo pensando !! il povero è","5","6","1","116","18","0","0"
"@ maur475 questo è poco: /","0","1","1","27","3","0","0"
"Sono arrivato a casa e mi sono ricordato della sovrapproduzione cubana. In questo momento, le gru cubane hanno appena sterminato un cecchino angolano.","4","4","1","150","23","0","0"
"rt @adnradio: adn radio chile e tutte le stazioni di iberoamericana radio chile ti ascoltano in questo momento difficile. se vuoi ... http ...","5","4","2","142","22","0","0"
"@javomedina non è quello che hanno detto @darcyvergara per telefono.","1","2","2","69","9","0","0"
"Lei non capisce tutto quello che ho, non ha cambiato quello che sento, lei è il mio tormet","1","5","6","91","17","0","0"
"sembra che il muni sia stato colpito dalla rete dal terremoto ... www.rancagua.cl","5","2","0","81","14","0","0"
"persone maldiiiita in quanto è possibile che inviare remeadios con più di 2 anni di vencimieeent","3","4","1","98","15","0","0"
"@ximenamusic ringrazia per il supporto.","3","0","0","39","5","0","0"
"@tvn ha bisogno di notizie sul surf a San Antonio","5","1","0","49","10","0","0"
"un piccolo video .... nel momento in cui il terremoto è accaduto su www.aymimai.com","4","1","1","84","14","0","0"
"loro mi hanno piatto","0","1","2","20","4","0","0"
"Non sono in salute","1","1","0","18","4","0","0"
"metropolitana funziona?","0","1","0","23","2","0","0"
"rt @sarahilezama: rt @ calle13oficial ai cileni che sono fuori dal loro paese .. sono più tranquilli. Sembra che la cosa più forte stia succedendo ...","4","6","3","152","23","0","0"
"@geneedynatiion che spero mi saluti =) ... ahahah non puoi kitarte il nome","4","2","2","74","11","0","0"
"@bichobichobicho come ti piace con il terremoto?","2","1","1","48","7","0","0"
"@cartesfabian è giallo quando mi parlano: d","1","2","2","44","6","0","0"
"@isetmycatonfire tito il bambino bum shit Penso che sia stato puro battere Don omar Non vedo cosa sia il patron","4","8","1","111","20","0","0"
"rt @ maguislp: quello della pubblicità della chiesa, dov&#39;è Dio in questo momento? #chile || #touche","6","5","1","105","15","2","0"
"Cile: la Cina impedisce allo scrittore di recarsi alla fiera del libro sulla colonia http://www.entornointeligente.com/tw.php?i=1017080 #entornointeligente","8","2","0","155","23","1","0"
"@soledadonetto dove eri quando era il tremore?","3","1","0","46","7","0","0"
"qual è la faccia di verdd di anny ??? (@fuentesilva) http://yfrog.com/4encybj","4","2","1","78","12","0","0"
"rt @ korzot: rt @ tele13online: l&#39;immagine del momento http://twitpic.com/15x12y questa foto può aumentare il paese (via @panchordenes)","8","2","1","140","21","0","0"
"rt @unionoticias: terremoto scuote a nord del pakistan e afghanistan http://bit.ly/akstlh","3","2","1","89","14","0","0"
"rt @elalexgoncalves: Non ti faccio pensare a quante persone perderebbero la vita con un 8.8 in ccs! Dio si prenda cura di noi ... forza chili!","6","5","4","142","26","0","0"
"Sto diventando disperato. tra più tempo mentre","1","1","0","47","7","0","0"
"Sono inconsolabile ... Sono invaso dalla solitudine","2","2","0","51","6","0","0"
"centro di comando nella mia casa","3","0","0","32","6","0","0"
"@ moonzyspider Non so come mi sento","0","3","1","35","6","0","0"
"Sto cercando un amico di Chil","3","1","0","29","6","0","0"
"chi non ha avuto un cane che abbaia #nohavivido","2","2","2","47","9","1","0"
"Posso solo entrare","0","2","0","18","3","0","0"
"il male del giorno di oggi? saccheggia il su","2","1","0","44","9","0","0"
"rt @pajaiito: @gabypablo @gabyballesteros Voglio dirti che il sito web dell&#39;espol è tra 40 (cont) http://tl.gd/c4fih","5","4","2","121","20","0","0"
"rt @biobio: e le persone stanno già iniziando a chiedere una torcia. Meritavo? // n","3","3","1","84","14","0","0"
"@alexis_hp se amico .... strano temuco di morire ............ la cosa buona è che il mio va bene lì ..... li amo moltissimo","3","4","3","125","19","0","0"
"@ grazie per l&#39;aiuto","2","0","0","24","5","0","0"
"è detto! la natura è più forte dell&#39;uomo !! sempre","2","2","0","57","9","0","0"
"@julietav ringrazia per tutto il supporto","2","0","0","41","6","0","0"
"il vocalist defunto canta molto male di averli selezionati = /","2","1","0","62","9","0","0"
"viendo a ricardo arjona (llllllllllllllllllllllllllllllllllllllllllllllllllllllll)","2","1","0","82","5","0","0"
"rt @twiterillo: il cantante @fanny_lu si è fatto male perché #arjona si rifiuta di chiudere (via @ivanvalenzuela) || ..e così con le divos ...","7","4","3","145","21","1","0"
"Devo lasciare Osorno verso stg","1","1","0","30","5","0","0"
"pensando che il mondo non finisca ... lo stiamo finendo ... in Cile stanno dando una soluzione e continuano a saccheggiare #terremotochile","4","6","1","138","20","1","0"
"rt @ calle13oficial: chile! Qui lascio una mail per qualsiasi evento che abbia bisogno di &quot;elvecindariocalle13@gmail.com&quot; possiamo fermare il gra ...","5","4","3","159","23","0","0"
"e mio cugino è con l&#39;attacco ... tappi urgenti","3","1","0","51","9","0","0"
"rt @mxperez: in onda con la costituzione e stiamo per mostrare le prime immagini e le informazioni di pelluhue !!!","5","2","1","114","19","0","0"
"rt @humonegro: mi raccontano di tte pizzoleo che tutti i vicini hanno lasciato chiamare","3","3","3","87","14","0","0"
"rt @ agpm1992: con tutto questo ... siamo arrivati ​​al 2012 ???","1","1","2","68","9","0","0"
"@ tvn24h è vero che nella stazione centrale l&#39;acqua viene tagliata oggi di notte?","3","2","1","86","14","0","0"
"@masidulmariafan ha un accenno di accento messicano, non so se hai notato che forse ha vissuto molto lì e l&#39;accento è su di lui.","3","5","1","134","25","0","0"
"se qualcuno può ottenere queste coordinate","1","1","1","43","6","0","0"
"Spero che tutti stiano bene in Cile!","1","2","1","36","7","0","0"
"@muchogustomega che sa qualcosa di udec in conce_ !! Non so se ho una casa lì ... lezioni ... o qualcosa_!","4","4","3","107","18","0","0"
