@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"rt @ekita_sempai: urgente en el pueblo de tirua hubo tsunami!(cerca de puerto saavedra","6","1","0","86","14","0","1"
"un pdi de conce  me informó que la playa de ratmuncho estaría bien. rt para tranquilizar a familias de desaparecidos #terremotochile","7","2","1","134","22","1","1"
"si alguien de chile quiere comunicarse con alguna persona en costa rica estamos a las ordenes para dar mensajes #terremotoenchile","8","3","1","129","20","1","1"
"gloria cardenas si estas bien avisa para temuco porfavor.","2","1","0","57","9","0","1"
"rt @valeamargamusic: #terremotochile gente de conce ya llego la ayuda!","5","2","0","70","10","1","1"
"cauquenes 85 fallecido","1","0","0","22","3","0","1"
"conmocionado por el terremoto en chile saldo 214 muertos 2 millones de damnificados es el momento de colaborar con los hermanos chilenos!!!","8","1","0","139","22","0","1"
"centenares de personas realizan saqueos en supermercado en concepción http://xd.cl/fabd5d #chile #noticias #medios #prensa","12","1","0","123","18","4","1"
"comunicado 27/02: festival viña del mar suspedido por terremoto http://bit.ly/aiadix","5","1","0","85","15","0","1"
"@tele13online campaÑa tengo mi wifi liberado y tú? ayudanos miles de personas necesitan comunicarse #chile #wififree","8","2","1","118","17","2","1"
"@tvn_mperez  busco abuelitos: clorinda matamala y armando fuentes en cabrero. calle el sauce. están enfermos y no hemos podido comunicarnos","8","2","0","140","21","0","1"
"busco a cristina chamorro molina 2 hijos de viÑa del mar que esta en hualpen","7","0","2","77","16","0","1"
"por favor informar sobre situación en chiguayante","2","1","0","50","8","0","1"
"rt @nachx #terremotochile en latercera.cl hay un minuto a minuto con noticias sobre el terremoto","9","0","0","96","16","1","1"
"rt @acordiviola: don francisco hará este viernes teletón chile ayuda a chile... van por 15mil millones de pesos! http://tinyurl.com/yggy ...","8","3","0","142","23","0","1"
"rt @noticierovv: un fallecido y 55 detenidos en primera noche con toque de queda en concepción","6","0","0","95","17","0","1"
"@fran_veloso_v si logro comunicarme con alguien de curanipe le dejaré encargado a carlos veloso inostroza /via @fvelosoc muchas gracias!!","5","2","2","138","19","0","1"
"#terremotochile #terremoto intendente confirma tsunami en archipiélago juan fernández tras terremoto de esta madrugada","6","2","0","120","16","2","1"
"@angelinataz oye al parecer se están levantando las líneas en #chiguayante / prueba con sms que tienen mejor conectividad","5","5","2","123","20","1","1"
"que alguien con fuente fidedigna confirme que mañana no habrá agua en viña y valpo. fuente de diario vmasv es del año 2008!!! @tele13online","7","1","2","143","27","0","1"
"don francisco hará este viernes teletón chile ayuda a chile","4","2","0","61","11","0","1"
"rt @nadaqueaportar: rt @guuu_hrubio: me comunican por telefono que en lampa estan saqueando casas por favor  ayuda ! rt","9","3","1","119","18","0","1"
"actualidades: comparativos y superlativos: los terremotos de chile y haití http://bit.ly/cf3dzy","6","0","0","96","14","0","1"
"rt @ayudachile: busca y reporta personas del #terremotochile  en el enlace creado por google http://chilepersonfinder.appspot.com/","8","0","0","130","18","1","1"
"#puertomontt #terremotochile no más ropa en los puntos de acopio de ayuda. sí lech","5","0","0","84","15","2","1"
"rt @walabinews: rt @lhaeweth algunos delincuentes 'marcan' las casas para ver si hay gente. si sabe de vecinos que no está","7","2","1","123","21","0","1"
"rt @camcorvalan: urgente embarazada de 7 meses aislada en chiguayante unico contacto el sgt celular porfavor rt :99446993    #chile    # ...","8","1","0","140","19","2","1"
"se actualizó lista de encontrados en pelluhue http://sibekay.tumblr.com","2","1","1","72","11","0","1"
"rt @todounexceso: olas de 5 metros azotan talcahuano y arrastran embarcaciones y casas","7","2","0","86","13","0","1"
"rt @deadbrain: el aeropuerto quedo la caga!!!","4","0","0","45","7","0","1"
"así con el saqueo desde dentro en chv","2","0","0","38","8","0","1"
"otra vez  tiembla en temuco","2","1","0","27","5","0","1"
"rt @redmarguerite @ayudachile por favor alguien q tenga noticias sobre hualpen en concepció","5","2","2","92","13","0","1"
"rt @sdpnoticias:  tsunamis a costas mexicanas (hora del centro de méxico): minatitlán 10:53 a","7","1","0","95","17","0","1"
"rt @nachx: desde argentina viene un contingente de 50 médicos. gracias hermanos argentinos! #terremotochile","6","1","0","108","15","1","1"
"@fernandopaulsen acá en el centro de santiago en plaza de armas esta la escoba una turba de saqueadores.","7","0","0","105","18","0","1"
"rt @felipeavello: necesito información sobre mio tio reinaldo suazo y su familia de lota bajo.","8","1","0","95","16","0","1"
"rt @calle13oficial: chile! aca les dejo un email para cualquier evento que necesiten (cont) http://tl.gd/d5dhs","6","3","2","110","18","0","1"
"rt @javierpineda: campaña de recolección de sangre en la filial temuco de la cruz roja ubicada en la calle carrera #676 desde las 8:30 m ...","11","0","0","142","28","1","1"
"rt @elmostrador: situación recuperación de suministro eléctrico en regiones del sur afectadas por terremoto http://elmo.st/9bpma2","8","0","0","132","21","0","1"
"rt @elmostrador: sos: esval informa que el 100% de su infraestructura está operativa http://bit.ly/bgokta //entonces por q aun no tengo agua","7","3","0","141","24","0","1"
"rt @biobiodeportes: rt @mauricioperezg se necesita saber de erica zuÑiga erices de hualqui. contacto con mauro 78737688 #chile","7","2","1","127","19","1","1"
"rt @tele13online: http://twitpic.com/167vop - se busca a nibaldo antonio angulo torres y a su familia. cualquier info. llamar al 8-5584738","6","2","1","138","23","0","1"
"que se sabe de los vuelos nacionales...como se hará para solicitar devoluciones de dinero...??","3","3","2","95","15","0","1"
"rt @copano: desde hoy y hasta el 7 de marzo se reciben donaciones en el estadio monumenta","4","2","1","89","17","0","1"
"se rectifica cifra oficial de víctimas del terremoto a 796 http://twurl.nl/7l7dgb","4","0","1","82","15","0","1"
"ahora en @cnnchile la presidenta bachelet y hillary clinton hablan con la prensa. señal en vivo http://www.cnnchile.com/videos-vtr/","5","1","0","132","23","0","1"
"chamoooo el temblor se produjo fue en el oceano pacificooo 90 km cerca de la ciudad de santiagoo tan (cont) http://tl.gd/c6nbi","6","3","1","126","24","0","1"
"min defensa: mañana se trasladan a concepción un batallón de paracaidistas y dos agrupaciones de fuerzas especiales total 250 hombres.","7","1","1","137","23","0","1"
"rt @perucom: dos peruanas pierden la vida en terremoto de chil","5","1","0","62","11","0","1"
"rt @fernandopaulsen: rt @marcosexequiel: @copano @rafagaray @tvn_monicar estoy en el centro mac iver/agustinas no hay desmanes..","6","2","0","128","17","0","1"
"rt @guachacas: nos cuenta @skcore que las ferias de la florida tan todas funcionand","3","1","2","83","14","0","1"
"al menos sé que @lalastar_jonas esta bien xd pero de la dani auun ni piistas =/ tampocoo de @makiitta_ =s y ella es de chillán wm! =s","5","6","1","135","27","0","1"
"rt @gseriche: rt @nicolenatalino: manana aguas andinas corta el agua...junten / via @campunknita // esto es donde? santiago ??","8","3","2","126","17","0","1"
"terremoto de chile se siente en la argentina y su capital http://bit.ly/aiblaz","3","1","1","78","15","0","1"
"5 de marzo teleton chile ayuda a chile vamos chilito linta se ke saldremos adelante lorena chile","4","4","2","96","17","0","1"
"rt @inti_illimani: rt: @yackypeters: nadie responde a mi voluntad de ayudar.... tengo camion disponible para llevar ayuda desde copiapo  ...","7","4","2","140","19","0","1"
"#chileayuda urgente constitucion apareció cristian beas lopez de 16 aÑos. es discapacitado y esta solo .busca parientes de todo chile","6","5","0","135","21","1","1"
"plaza frente parroquia sto toribio (del inca c/ capitania) grupo scout manqueman reune cosas para afectados. llamar a 9-5091658","6","4","2","127","20","0","1"
"algunos de apellido parra garces en dichato porfavor si alguien sabe algo avisen 85465789  89221988  025365576 nelly fredy nilsa","5","5","3","128","19","0","1"
"@satchapretto importante: google crea una página para dar datos o buscar desaparecidos http://chilepersonfinder.appspot.com #chile","5","4","0","131","18","1","1"
"aeropuerto de santiago de chile seriamente dañado tras el terremoto","4","0","0","68","11","0","1"
"lider de 10 de julio con dieciocho esta abierto #terremotochile favor de rt","4","1","0","75","13","1","1"
"@telodamus tal vez aquí haya noticias de dichato: http://www.elconcecuente.cl","5","1","0","78","12","0","1"
"@soledadonetto  8.3...y muy poca información por el momento @cooperativa.cl","3","1","0","76","13","0","1"
"rt @alertanews: rt @reuters_mexico: rescatistas mexicanos 'topos' están listos para viajar a chile http://link.reuters.com/xan92j","6","2","0","130","19","0","1"
"rt @marcialrivero urgente! 2 vzlanos necesitan ayuda! estn refugiados casa #203b en concepcion. alex navarro y maria liberto! avisen x aqui","8","3","0","139","21","1","1"
"@biobio chilectra nos dejo sin suministro y estaba bien hasta ayer. ahora tienen todos menos 3 casas del sector que si tenian hasta ayer","4","3","2","136","24","0","1"
"rt @pramirezt: @curvaspoliticas podremos los twitteros ayudar a chile a la teletón de chile ayuda chile o vamos chile que se puede. así  ...","9","2","2","142","24","0","1"
"en lider de viña del mar voluntarios de un techo para chile recolectan dinero viveres y ropa por favor difundir! rt (vía @anitav1981)","11","2","0","135","25","0","1"
"@tvn_monicar cuando tendran la nomina de los fallecidos y desaparecidos de constitución estamos en iquique muy preocupados","3","1","0","123","18","0","1"
"rt @biobio: ahora en lota: individuos incendian cope","5","1","0","52","8","0","1"
"por favor rescaten a los leones atrapados en jaulas en iloca. hago un llamado a los programas de animales para su rescate.","7","2","0","122","22","0","1"
"rt @adnradio utilidad publica: listado de farmacias y supermercados en funcionamiento http://url4.eu/1vvce","6","0","0","106","15","0","1"
"@rodrigosepu busco a javiera tapia durÁn. estaba mochileando en algún punto de la araucaní","3","2","0","93","16","0","1"
"rt @lacronicadehoy: esperan tsunami en costas japonesas para este domingo  http://bit.ly/aa2fdy","3","3","1","95","14","0","1"
"@biobiodeportes ya supimos de filip nuñez esta ok muchas grax #terremotochile","3","1","1","78","12","1","1"
"rt@maxcolodro comandante en jefe de la fach: dos horas después del terremoto teníamos los aviones listo","7","1","0","105","19","0","1"
"comunicado oficial de umayor difundir porfa!! http://www.diariomayor.cl/v2/index.php?option=com_content&view=article&id=840","2","2","0","123","19","0","1"
"@meganoticiascl por favor digan en que condiciones quedo la comuna de hualqui-conce no han dicho nada sobre las zonas rurales o alrededores","7","3","2","139","23","0","1"
"@siribarren llico de 8°: personas corrieron a cerros y están bien. perdieron sus casas y hotel miramar no existe. vichuquén les da alimentos","7","6","1","143","25","0","1"
"rt @tvn24h: colegio mÉdico: pide ayuda de médicos voluntarios para reforzar atención en zonas más afectadas por #terremotochile #24h","10","2","0","136","23","2","1"
"#terremotochile #concepcion se esta derumbando edificio incendiado en conce y se cree que hay bombero dentro en vivo 13.cl","5","2","2","122","20","2","1"
"rt @donare: chile solidario: familia ayuda desinteresadamente a conductores a llegar al sur http://is.gd/9rfx3","7","1","0","110","17","0","1"
"rt: @raulpazhuerta @rodrigosepu @tele13online se necesita información de jorge nelson contreras villarque está en conce y su filia en ovalle","9","2","1","142","21","0","1"
"#fuerzachile tvn_monicar puerto saavedra totalmente aislado!!!","1","2","0","62","6","1","1"
"rt @baco1957: bueh. mi hijo sigue varado en buenos aires. informan q ejercito monta carpas en aeropuerto de santiago para habilitar inmi ...","9","4","0","140","22","0","1"
"rt @dannyluna: rt @amigoperu76 @oliverdog llamadas de peru a chile seran gratis en movistar desde hoy 28 desde las 6pm x 3 dias","7","3","1","127","23","0","1"
"rt @maiteshow: rt @diariolahora ningún desaparecido ni muerto despues de tsunami dentro de la base naval de talcahuano y asma","7","2","0","126","21","0","1"
"rt @revistatrecho: rt @cnnmex: nueve puertos mexicanos son amenazados por olas http://bit.ly/9teh8l #terremotochile","7","1","1","115","16","1","1"
"comenzaron los saqueos en el centro de stgo... sucursal banefe puente saqueada","5","2","0","78","12","0","1"
"rt @danjav32: el poblado de pelluhue en chile fué devastado por el tsunam","6","0","0","74","13","0","1"
"sube el parte de víctimas: las autoridades chilenas informan de que al menos 64 personas fallecieron en las... http://bit.ly/awx73m","5","3","0","132","23","0","1"
"por favor rt &gt; link para búsqueda de desaparecidos: http://bit.ly/9jllnh","5","0","0","76","14","0","1"
"porque no han intervenido en los saqueos? y la presidenta no se pronunciara?","2","2","1","76","13","0","1"
"rt @portalnet: lista nº 1 de albergados en pullehue   http://url.ie/58kz #terremotochile  difundir y retwitear por favor","7","2","1","121","19","1","1"
"@cnnchile necesito ubicar a humberto hidalgo orellana y juana celedÓn ibarra ellos estaban ubicados en calle toscania 3621 hualpen!!!","5","4","1","134","20","0","1"
"necesito saber algo k paso en yumbel y florida porfa octaba region","3","4","1","66","12","0","1"
"y ahora es que faltan rt @elnacionalweb 708 muertos por terremoto en chil","4","1","0","73","13","0","1"
"@reportwiteros quiero saber sobre rosa arias gajardo y familia vasquez arias de coronel","5","3","0","87","13","0","1"
"busco a camila bustos y familia en conce si alguien tiene noticias o sabe de como ta la gente a ya comunikeme","7","3","1","109","22","0","1"
