@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"ma da quelle parti (epicentro) come stanno persone e cose? #terremoto birth childbirth culmination geographic_point epicenter hold_out stand being person causal_agency subjectivism subject belongings things geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography http://dbpedia.org/resource/Vaginal_delivery http://dbpedia.org/resource/Category:Obstetrical_procedures http://dbpedia.org/ontology/Disease Vaginal_delivery http://dbpedia.org/resource/Vaginal_delivery http://dbpedia.org/resource/Category:Geometric_centers http://dbpedia.org/ontology/Place Epicenter http://dbpedia.org/resource/Epicenter http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Epicenter http://dbpedia.org/resource/Individual Individual http://dbpedia.org/resource/Category:Personhood http://dbpedia.org/ontology/Person http://dbpedia.org/resource/Category:Self http://dbpedia.org/resource/Category:Individualism http://dbpedia.org/resource/Individual Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","4","2","0","69","11","1","0"
"Cosi mi verrà il maldimare #terremoto be cost geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","0","4","1","38","6","1","0"
"Notte e speriamo sto cazz di #terremoto abbia finito period night wish desire geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography terminate complete http://dbpedia.org/resource/Night Night http://dbpedia.org/resource/Category:Time_in_astronomy http://dbpedia.org/resource/Category:Night http://dbpedia.org/ontology/Country http://dbpedia.org/resource/Category:Parts_of_a_day http://dbpedia.org/resource/Night Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","1","2","0","52","9","1","0"
"Amadeus che ne pensa del #terremoto ? ...Scossaaaaaaaaaa... think geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","2","2","2","59","7","1","0"
"@StefanoMassaron @MarcoBarbieri1 situazione #terremoto da voi? state state_of_affairs concept geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography http://dbpedia.org/resource/Category:Ontology http://dbpedia.org/resource/Category:Philosophical_logic http://dbpedia.org/resource/State_of_affairs_(philosophy) State_of_affairs_(philosophy) http://dbpedia.org/resource/Category:Reality http://dbpedia.org/resource/State_of_affairs_(philosophy) Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","2","1","1","62","6","1","0"
"io me la faccio sotto per il #terremoto e il cane accanto a me russa alla grande execute geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography domesticated_animal dog Canis canid mammal fauna Canidae gray_wolf Brazil taxon Trinomial_nomenclature Slavic_language Russian language natural_language language person adult age cohort Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Vertebrate_animal_models http://dbpedia.org/resource/Category:Extant_Late_Pleistocene_first_appearances http://dbpedia.org/resource/Category:Cosmopolitan_animals http://dbpedia.org/resource/Dog Dog http://dbpedia.org/ontology/Mammal http://dbpedia.org/resource/Category:Scavengers http://dbpedia.org/resource/Category:Dogs http://dbpedia.org/resource/Dog http://dbpedia.org/resource/Category:Languages_of_Moldova http://dbpedia.org/resource/Category:Languages_of_Turkey http://dbpedia.org/resource/Category:Languages_of_Abkhazia http://schema.org/Language http://dbpedia.org/resource/Category:Fusional_languages http://dbpedia.org/resource/Category:Languages_of_Lithuania http://dbpedia.org/resource/Category:Languages_of_Armenia http://dbpedia.org/resource/Category:Languages_of_Russia http://dbpedia.org/resource/Category:Languages_of_Uzbekistan http://dbpedia.org/ontology/Language http://dbpedia.org/resource/Category:Languages_of_Israel http://dbpedia.org/resource/Category:Languages_of_Kazakhstan http://dbpedia.org/resource/Category:Languages_of_Belarus http://dbpedia.org/resource/Category:Languages_of_Georgia_(country) http://dbpedia.org/resource/Category:Languages_of_Ukraine http://dbpedia.org/resource/Category:Languages_of_Tajikistan http://dbpedia.org/resource/Category:East_Slavic_languages http://dbpedia.org/resource/Category:Languages_of_the_Caucasus http://dbpedia.org/resource/Category:Languages_of_Norway http://dbpedia.org/resource/Category:Languages_of_Turkmenistan http://dbpedia.org/resource/Category:Languages_of_Estonia http://dbpedia.org/resource/Category:Languages_of_China http://dbpedia.org/resource/Category:Subject–verb–object_languages http://dbpedia.org/resource/Category:Languages_of_Azerbaijan http://dbpedia.org/resource/Category:Languages_of_North_Korea http://dbpedia.org/resource/Category:Languages_of_Transnistria http://dbpedia.org/resource/Category:Languages_of_Japan http://dbpedia.org/resource/Category:Russian_language http://dbpedia.org/resource/Russian_language Russian_language http://dbpedia.org/resource/Category:Languages_of_Latvia http://dbpedia.org/resource/Category:Stress-timed_languages http://dbpedia.org/resource/Category:Languages_of_Kyrgyzstan http://dbpedia.org/resource/Category:Languages_of_the_United_States http://dbpedia.org/resource/Category:Languages_of_Finland http://dbpedia.org/resource/Category:Languages_of_Poland http://dbpedia.org/resource/Category:Languages_of_Mongolia http://dbpedia.org/resource/Russian_language http://dbpedia.org/resource/Category:Biological_concepts http://dbpedia.org/ontology/Drug http://dbpedia.org/resource/Category:Adulthood Adult http://dbpedia.org/resource/Adult http://dbpedia.org/resource/Adult","3","1","4","80","17","1","0"
"E nemmeno stavolta ho sentito il terremoto.... even perceive hear geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","1","1","0","46","7","0","0"
"#terremoto procedo con abbondante dose dii camomilla. Che il sonno torni in me. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography abundant medicine dose quantity flora chamomile herb taxon name perennial physical_condition sleep move return Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Category:Pharmacokinetics http://dbpedia.org/resource/Dose_(biochemistry) http://dbpedia.org/resource/Category:Dosage_forms Dose_(biochemistry) http://dbpedia.org/resource/Category:Toxicology http://dbpedia.org/resource/Dose_(biochemistry) http://dbpedia.org/ontology/Plant http://dbpedia.org/ontology/Eukaryote Chamaemelum_nobile http://dbpedia.org/resource/Category:Plants_described_in_1753 http://dbpedia.org/resource/Category:Herbs http://dbpedia.org/ontology/Species http://dbpedia.org/resource/Chamaemelum_nobile http://dbpedia.org/resource/Category:Anthemideae http://dbpedia.org/resource/Category:Edible_Asteraceae http://dbpedia.org/resource/Chamaemelum_nobile http://dbpedia.org/resource/Category:Sleep http://dbpedia.org/resource/Category:Neuroscience http://dbpedia.org/resource/Category:Psychological_states Sleep http://dbpedia.org/resource/Category:Unsolved_problems_in_neuroscience http://dbpedia.org/resource/Sleep http://dbpedia.org/resource/Sleep","4","3","1","79","13","1","0"
"È il momento ok per ricominciare a fumare.. #terremoto time moment commence recommence ingest smoke geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","1","4","0","55","8","1","0"
"Terremoto? io non ho sentito niente. geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography perceive hear Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","1","1","2","36","6","0","0"
"Ma che cazzo me ne frega del terremoto!!! #iodormo adjoin chafe geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","2","2","3","50","9","1","0"
"In viale trieste tutte le panchine sono occupate #terremoto #rovigo street avenue state_highway Route_(American_football) Types_of_road plateau bench landform geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography http://dbpedia.org/resource/Category:Landscape_design_history http://dbpedia.org/resource/Category:Baroque_gardens http://dbpedia.org/resource/Category:Garden_features http://dbpedia.org/resource/Category:Types_of_roads http://dbpedia.org/resource/Avenue_(landscape) http://dbpedia.org/resource/Category:Types_of_streets http://dbpedia.org/resource/Category:Avenues_(landscape) http://dbpedia.org/resource/Category:Landscape_architecture http://dbpedia.org/resource/Category:Renaissance_gardens Avenue_(landscape) http://dbpedia.org/resource/Avenue_(landscape) http://dbpedia.org/resource/Category:Geomorphology http://dbpedia.org/resource/Category:Riparian_zone http://dbpedia.org/resource/Category:Fluvial_landforms http://dbpedia.org/ontology/NaturalPlace http://dbpedia.org/resource/Category:Archaeological_features Terrace_(geology) http://dbpedia.org/resource/Terrace_(geology) http://dbpedia.org/resource/Category:Landforms http://dbpedia.org/resource/Terrace_(geology) Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","2","4","0","67","10","2","0"
"@rickbertuz ma cosa è rotto?? In casa??? #terremoto broken building house home Structure residential_building geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography http://dbpedia.org/ontology/Building http://dbpedia.org/resource/Category:Houses http://dbpedia.org/resource/Category:Home http://dbpedia.org/resource/House House http://dbpedia.org/resource/Category:Structural_system http://dbpedia.org/resource/Category:Housing http://dbpedia.org/resource/House Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","1","3","1","52","7","1","0"
"Menomale che gli uccelli cantano @_Abira_ #terremoto vertebrate bird taxon clade fauna geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography http://dbpedia.org/resource/Category:Dinosaurs http://dbpedia.org/resource/Category:Extant_Late_Cretaceous_first_appearances http://dbpedia.org/resource/Category:Birds Bird http://dbpedia.org/resource/Category:Santonian_first_appearances http://dbpedia.org/resource/Bird http://dbpedia.org/ontology/Band http://dbpedia.org/resource/Category:Animals_by_common_name http://dbpedia.org/resource/Bird Earthquake http://dbpedia.org/resource/Category:Geological_hazards http://dbpedia.org/resource/Category:Earthquakes http://dbpedia.org/resource/Category:Seismology http://dbpedia.org/resource/Earthquake http://dbpedia.org/resource/Earthquake","2","2","1","52","7","1","0"
